Kinase,Z,method,AvgZ
PAKA,0.15,710490315>0.3,-0.3025
QIK,0.11,710490315>0.3,0.47666666666666674
MTOR,-0.1,710490315>0.3,0.013333333333333346
PEK,-0.08,710490315>0.3,0.6541666666666667
FRAY,0.08,710490315>0.3,-0.09833333333333333
CAMK1,-0.05,710490315>0.3,0.14666666666666664
IRAK,-0.03,710490315>0.3,0.4708333333333333
AKT,2.5,710490315>0.4,1.3283333333333334
PAKB,2.47,710490315>0.4,1.3041666666666667
PKCH,2.31,710490315>0.4,1.8825
MST,2.31,710490315>0.4,1.6366666666666667
MELK,2.28,710490315>0.4,1.2341666666666666
SGK,2.19,710490315>0.4,1.5816666666666668
DMPK,2.06,710490315>0.4,1.03
NMO,-2.03,710490315>0.4,-2.0208333333333335
STKR,1.98,710490315>0.4,0.9925
AMPK,1.98,710490315>0.4,0.7175
NEK,1.97,710490315>0.4,1.2341666666666666
CK1,1.84,710490315>0.4,0.49833333333333335
MLCK,1.81,710490315>0.4,1.4075
KHS,1.72,710490315>0.4,1.5066666666666666
RAD53,1.64,710490315>0.4,1.51
PDHK,1.62,710490315>0.4,0.9
TAO,1.6,710490315>0.4,1.7758333333333334
CAMK2,1.58,710490315>0.4,0.5391666666666667
RSK,1.51,710490315>0.4,0.35250000000000004
PKG,1.47,710490315>0.4,0.5258333333333334
PIM,1.47,710490315>0.4,0.9441666666666667
PKA,1.46,710490315>0.4,0.29166666666666663
PRKDC,-1.41,710490315>0.4,-1.645
VRK1,-1.38,710490315>0.4,-0.2833333333333333
NDR,-1.32,710490315>0.4,-1.3383333333333334
ATM,-1.19,710490315>0.4,-1.1825
CHK1,1.12,710490315>0.4,1.4033333333333333
QIK,1.09,710490315>0.4,0.47666666666666674
MAPKAPK,1.06,710490315>0.4,1.1691666666666667
BARK2,-1.02,710490315>0.4,-1.025
P38,-0.95,710490315>0.4,0.4175
MLK,-0.93,710490315>0.4,-0.8691666666666666
RAF,0.93,710490315>0.4,0.32583333333333336
JNK,-0.87,710490315>0.4,-0.20833333333333334
NAK,0.86,710490315>0.4,-0.07833333333333331
PKCD,-0.85,710490315>0.4,-1.4483333333333333
NUAK,-0.83,710490315>0.4,-0.8383333333333334
TLK,-0.82,710490315>0.4,-0.8425
TTK,-0.82,710490315>0.4,-0.8466666666666667
HAL,0.79,710490315>0.4,0.5116666666666666
PLK,-0.74,710490315>0.4,-0.9083333333333333
PKN,0.72,710490315>0.4,0.5725
GSK,-0.7,710490315>0.4,-0.5233333333333333
DYRK,-0.69,710490315>0.4,0.5016666666666667
GRK,0.63,710490315>0.4,0.042500000000000024
CDK,-0.62,710490315>0.4,-0.08833333333333333
AUR,-0.6,710490315>0.4,-0.805
PASK,-0.6,710490315>0.4,-0.5891666666666666
CAMKK,-0.6,710490315>0.4,-0.5908333333333333
ULK,-0.6,710490315>0.4,-0.5816666666666667
PKCI,-0.59,710490315>0.4,-0.7641666666666667
CLK,-0.59,710490315>0.4,-0.5933333333333334
NIK,-0.59,710490315>0.4,-0.5875
BUD32,-0.59,710490315>0.4,-0.5925
WNK,-0.59,710490315>0.4,0.10333333333333333
MOS,-0.59,710490315>0.4,-0.5816666666666667
SLK,-0.58,710490315>0.4,-0.5933333333333334
BRSK,-0.57,710490315>0.4,1.1975
MARK,-0.53,710490315>0.4,0.14166666666666666
PEK,0.52,710490315>0.4,0.6541666666666667
PKCA,-0.5,710490315>0.4,-0.49916666666666665
FRAY,0.47,710490315>0.4,-0.09833333333333333
IKK,0.46,710490315>0.4,0.11
DAPK,0.44,710490315>0.4,0.3625
PKD,0.42,710490315>0.4,-0.49166666666666664
STE7,-0.41,710490315>0.4,-0.5258333333333334
STE11,-0.4,710490315>0.4,-0.42750000000000005
CAMK1,0.36,710490315>0.4,0.14666666666666664
PDK1,0.35,710490315>0.4,1.7116666666666667
PHK,-0.31,710490315>0.4,-0.05750000000000001
IRAK,0.31,710490315>0.4,0.4708333333333333
COT,-0.3,710490315>0.4,0.07083333333333333
PAKA,0.25,710490315>0.4,-0.3025
ATR,-0.21,710490315>0.4,-0.9516666666666667
MTOR,-0.19,710490315>0.4,0.013333333333333346
RIPK,0.13,710490315>0.4,-0.45
LKB,0.12,710490315>0.4,0.29583333333333334
ERK,-0.04,710490315>0.4,1.3741666666666668
MSN,-0.03,710490315>0.4,0.8283333333333334
CK2,-0.03,710490315>0.4,-0.7283333333333334
PKCH,2.56,710490317>0.15,1.8825
PKN,2.46,710490317>0.15,0.5725
ERK,2.31,710490317>0.15,1.3741666666666668
PDK1,2.28,710490317>0.15,1.7116666666666667
MAPKAPK,2.15,710490317>0.15,1.1691666666666667
PKCD,-2.14,710490317>0.15,-1.4483333333333333
ATR,-2.08,710490317>0.15,-0.9516666666666667
MST,2.05,710490317>0.15,1.6366666666666667
PRKDC,-2.04,710490317>0.15,-1.645
NMO,-1.98,710490317>0.15,-2.0208333333333335
PEK,1.97,710490317>0.15,0.6541666666666667
MLCK,1.9,710490317>0.15,1.4075
RAD53,1.89,710490317>0.15,1.51
TAO,1.75,710490317>0.15,1.7758333333333334
KHS,1.75,710490317>0.15,1.5066666666666666
BRSK,1.73,710490317>0.15,1.1975
P38,1.41,710490317>0.15,0.4175
CHK1,1.34,710490317>0.15,1.4033333333333333
SGK,1.33,710490317>0.15,1.5816666666666668
NDR,-1.24,710490317>0.15,-1.3383333333333334
CDK,1.23,710490317>0.15,-0.08833333333333333
MSN,1.23,710490317>0.15,0.8283333333333334
DYRK,1.2,710490317>0.15,0.5016666666666667
ATM,-1.17,710490317>0.15,-1.1825
PKCI,-1.16,710490317>0.15,-0.7641666666666667
MELK,1.09,710490317>0.15,1.2341666666666666
NEK,1.06,710490317>0.15,1.2341666666666666
PKCA,1.04,710490317>0.15,-0.49916666666666665
PKD,-1.03,710490317>0.15,-0.49166666666666664
AKT,1.01,710490317>0.15,1.3283333333333334
LKB,0.99,710490317>0.15,0.29583333333333334
DMPK,0.98,710490317>0.15,1.03
BARK2,-0.94,710490317>0.15,-1.025
HAL,0.92,710490317>0.15,0.5116666666666666
COT,0.85,710490317>0.15,0.07083333333333333
PAKB,0.85,710490317>0.15,1.3041666666666667
NAK,-0.83,710490317>0.15,-0.07833333333333331
TLK,-0.83,710490317>0.15,-0.8425
PDHK,0.83,710490317>0.15,0.9
IKK,0.8,710490317>0.15,0.11
NUAK,-0.8,710490317>0.15,-0.8383333333333334
TTK,-0.79,710490317>0.15,-0.8466666666666667
CK2,-0.77,710490317>0.15,-0.7283333333333334
PIM,0.77,710490317>0.15,0.9441666666666667
FRAY,0.7,710490317>0.15,-0.09833333333333333
PKA,-0.63,710490317>0.15,0.29166666666666663
DAPK,0.61,710490317>0.15,0.3625
BUD32,-0.58,710490317>0.15,-0.5925
GSK,-0.58,710490317>0.15,-0.5233333333333333
CAMKK,-0.57,710490317>0.15,-0.5908333333333333
NIK,-0.57,710490317>0.15,-0.5875
PASK,-0.57,710490317>0.15,-0.5891666666666666
WNK,-0.56,710490317>0.15,0.10333333333333333
ULK,-0.56,710490317>0.15,-0.5816666666666667
MOS,-0.56,710490317>0.15,-0.5816666666666667
CLK,-0.55,710490317>0.15,-0.5933333333333334
SLK,-0.55,710490317>0.15,-0.5933333333333334
STE7,-0.54,710490317>0.15,-0.5258333333333334
CAMK1,0.54,710490317>0.15,0.14666666666666664
MARK,0.53,710490317>0.15,0.14166666666666666
RIPK,-0.53,710490317>0.15,-0.45
CAMK2,0.52,710490317>0.15,0.5391666666666667
AUR,-0.47,710490317>0.15,-0.805
PLK,-0.44,710490317>0.15,-0.9083333333333333
STE11,0.43,710490317>0.15,-0.42750000000000005
RAF,-0.39,710490317>0.15,0.32583333333333336
IRAK,0.39,710490317>0.15,0.4708333333333333
QIK,0.34,710490317>0.15,0.47666666666666674
STKR,0.3,710490317>0.15,0.9925
PHK,0.26,710490317>0.15,-0.05750000000000001
PKG,-0.24,710490317>0.15,0.5258333333333334
VRK1,-0.23,710490317>0.15,-0.2833333333333333
MLK,-0.2,710490317>0.15,-0.8691666666666666
JNK,0.17,710490317>0.15,-0.20833333333333334
AMPK,0.09,710490317>0.15,0.7175
GRK,0.06,710490317>0.15,0.042500000000000024
CK1,0.04,710490317>0.15,0.49833333333333335
MTOR,-0.02,710490317>0.15,0.013333333333333346
PAKA,0.02,710490317>0.15,-0.3025
RSK,-0.01,710490317>0.15,0.35250000000000004
PDK1,2.73,710490317>0.2,1.7116666666666667
MAPKAPK,2.47,710490317>0.2,1.1691666666666667
PKCH,2.35,710490317>0.2,1.8825
ERK,2.32,710490317>0.2,1.3741666666666668
PEK,2.31,710490317>0.2,0.6541666666666667
MLCK,2.2,710490317>0.2,1.4075
MST,1.99,710490317>0.2,1.6366666666666667
ATR,-1.99,710490317>0.2,-0.9516666666666667
PKCD,-1.99,710490317>0.2,-1.4483333333333333
RAD53,1.92,710490317>0.2,1.51
PRKDC,-1.91,710490317>0.2,-1.645
TAO,1.91,710490317>0.2,1.7758333333333334
KHS,1.87,710490317>0.2,1.5066666666666666
BRSK,1.86,710490317>0.2,1.1975
SGK,1.85,710490317>0.2,1.5816666666666668
NMO,-1.79,710490317>0.2,-2.0208333333333335
P38,1.7,710490317>0.2,0.4175
CHK1,1.57,710490317>0.2,1.4033333333333333
MSN,1.42,710490317>0.2,0.8283333333333334
LKB,1.29,710490317>0.2,0.29583333333333334
CDK,1.27,710490317>0.2,-0.08833333333333333
RAF,-1.18,710490317>0.2,0.32583333333333336
NDR,-1.17,710490317>0.2,-1.3383333333333334
PDHK,1.12,710490317>0.2,0.9
ATM,-1.06,710490317>0.2,-1.1825
DAPK,1.06,710490317>0.2,0.3625
MELK,1.04,710490317>0.2,1.2341666666666666
DYRK,1.04,710490317>0.2,0.5016666666666667
COT,1.04,710490317>0.2,0.07083333333333333
PKCI,-1.01,710490317>0.2,-0.7641666666666667
HAL,1.01,710490317>0.2,0.5116666666666666
PKN,1,710490317>0.2,0.5725
PAKB,0.96,710490317>0.2,1.3041666666666667
RIPK,-0.94,710490317>0.2,-0.45
CAMK1,0.93,710490317>0.2,0.14666666666666664
BARK2,-0.92,710490317>0.2,-1.025
PKD,-0.89,710490317>0.2,-0.49166666666666664
NEK,0.87,710490317>0.2,1.2341666666666666
JNK,0.78,710490317>0.2,-0.20833333333333334
PIM,0.75,710490317>0.2,0.9441666666666667
MARK,0.75,710490317>0.2,0.14166666666666666
TLK,-0.75,710490317>0.2,-0.8425
NUAK,-0.74,710490317>0.2,-0.8383333333333334
PKCA,0.74,710490317>0.2,-0.49916666666666665
NAK,-0.74,710490317>0.2,-0.07833333333333331
IRAK,0.74,710490317>0.2,0.4708333333333333
AKT,0.73,710490317>0.2,1.3283333333333334
STE11,0.73,710490317>0.2,-0.42750000000000005
TTK,-0.73,710490317>0.2,-0.8466666666666667
IKK,0.66,710490317>0.2,0.11
CK2,-0.64,710490317>0.2,-0.7283333333333334
PAKA,-0.54,710490317>0.2,-0.3025
NIK,-0.53,710490317>0.2,-0.5875
ULK,-0.53,710490317>0.2,-0.5816666666666667
CLK,-0.53,710490317>0.2,-0.5933333333333334
BUD32,-0.52,710490317>0.2,-0.5925
WNK,-0.51,710490317>0.2,0.10333333333333333
STKR,0.51,710490317>0.2,0.9925
SLK,-0.51,710490317>0.2,-0.5933333333333334
MOS,-0.51,710490317>0.2,-0.5816666666666667
CAMKK,-0.51,710490317>0.2,-0.5908333333333333
AMPK,0.5,710490317>0.2,0.7175
PASK,-0.5,710490317>0.2,-0.5891666666666666
DMPK,0.49,710490317>0.2,1.03
FRAY,0.44,710490317>0.2,-0.09833333333333333
PLK,-0.4,710490317>0.2,-0.9083333333333333
QIK,0.38,710490317>0.2,0.47666666666666674
MTOR,0.35,710490317>0.2,0.013333333333333346
PKA,-0.33,710490317>0.2,0.29166666666666663
GRK,0.33,710490317>0.2,0.042500000000000024
RSK,-0.3,710490317>0.2,0.35250000000000004
GSK,-0.25,710490317>0.2,-0.5233333333333333
AUR,-0.24,710490317>0.2,-0.805
CAMK2,0.2,710490317>0.2,0.5391666666666667
PHK,0.15,710490317>0.2,-0.05750000000000001
CK1,0.14,710490317>0.2,0.49833333333333335
MLK,0.11,710490317>0.2,-0.8691666666666666
PKG,-0.11,710490317>0.2,0.5258333333333334
VRK1,-0.09,710490317>0.2,-0.2833333333333333
STE7,0.05,710490317>0.2,-0.5258333333333334
PDK1,2.58,710490317>0.3,1.7116666666666667
MAPKAPK,2.39,710490317>0.3,1.1691666666666667
KHS,2.38,710490317>0.3,1.5066666666666666
BRSK,2.26,710490317>0.3,1.1975
TAO,2.19,710490317>0.3,1.7758333333333334
RAD53,1.97,710490317>0.3,1.51
MSN,1.8,710490317>0.3,0.8283333333333334
LKB,1.8,710490317>0.3,0.29583333333333334
RAF,-1.78,710490317>0.3,0.32583333333333336
MST,1.74,710490317>0.3,1.6366666666666667
PKCH,1.73,710490317>0.3,1.8825
CAMK1,1.71,710490317>0.3,0.14666666666666664
ATR,-1.7,710490317>0.3,-0.9516666666666667
PKCD,-1.63,710490317>0.3,-1.4483333333333333
PRKDC,-1.61,710490317>0.3,-1.645
SGK,1.61,710490317>0.3,1.5816666666666668
CHK1,1.56,710490317>0.3,1.4033333333333333
PEK,1.55,710490317>0.3,0.6541666666666667
NMO,-1.54,710490317>0.3,-2.0208333333333335
PKCI,-1.51,710490317>0.3,-0.7641666666666667
COT,1.47,710490317>0.3,0.07083333333333333
MLCK,1.42,710490317>0.3,1.4075
MELK,1.4,710490317>0.3,1.2341666666666666
PDHK,1.35,710490317>0.3,0.9
CK2,-1.27,710490317>0.3,-0.7283333333333334
AMPK,1.27,710490317>0.3,0.7175
PAKB,1.26,710490317>0.3,1.3041666666666667
MARK,1.14,710490317>0.3,0.14166666666666666
MTOR,1.14,710490317>0.3,0.013333333333333346
FRAY,1.13,710490317>0.3,-0.09833333333333333
P38,1.13,710490317>0.3,0.4175
ERK,1.11,710490317>0.3,1.3741666666666668
DYRK,1.02,710490317>0.3,0.5016666666666667
NEK,1.01,710490317>0.3,1.2341666666666666
NDR,-1,710490317>0.3,-1.3383333333333334
STKR,0.94,710490317>0.3,0.9925
ATM,-0.87,710490317>0.3,-1.1825
GRK,0.87,710490317>0.3,0.042500000000000024
CAMK2,0.84,710490317>0.3,0.5391666666666667
CDK,0.82,710490317>0.3,-0.08833333333333333
AKT,0.76,710490317>0.3,1.3283333333333334
BARK2,-0.76,710490317>0.3,-1.025
RSK,-0.74,710490317>0.3,0.35250000000000004
PLK,-0.74,710490317>0.3,-0.9083333333333333
MLK,0.73,710490317>0.3,-0.8691666666666666
PAKA,-0.72,710490317>0.3,-0.3025
DAPK,0.7,710490317>0.3,0.3625
IKK,0.7,710490317>0.3,0.11
AUR,-0.69,710490317>0.3,-0.805
TTK,-0.65,710490317>0.3,-0.8466666666666667
TLK,-0.65,710490317>0.3,-0.8425
PIM,0.65,710490317>0.3,0.9441666666666667
NUAK,-0.64,710490317>0.3,-0.8383333333333334
QIK,0.64,710490317>0.3,0.47666666666666674
HAL,-0.63,710490317>0.3,0.5116666666666666
PKN,-0.63,710490317>0.3,0.5725
NAK,-0.62,710490317>0.3,-0.07833333333333331
DMPK,0.61,710490317>0.3,1.03
RIPK,-0.61,710490317>0.3,-0.45
IRAK,0.55,710490317>0.3,0.4708333333333333
PKD,-0.47,710490317>0.3,-0.49166666666666664
MOS,-0.46,710490317>0.3,-0.5816666666666667
WNK,-0.45,710490317>0.3,0.10333333333333333
ULK,-0.44,710490317>0.3,-0.5816666666666667
CLK,-0.44,710490317>0.3,-0.5933333333333334
BUD32,-0.43,710490317>0.3,-0.5925
CAMKK,-0.43,710490317>0.3,-0.5908333333333333
SLK,-0.43,710490317>0.3,-0.5933333333333334
PASK,-0.43,710490317>0.3,-0.5891666666666666
NIK,-0.42,710490317>0.3,-0.5875
STE7,0.35,710490317>0.3,-0.5258333333333334
STE11,0.34,710490317>0.3,-0.42750000000000005
CK1,-0.32,710490317>0.3,0.49833333333333335
GSK,-0.25,710490317>0.3,-0.5233333333333333
VRK1,0.23,710490317>0.3,-0.2833333333333333
PKCA,0.16,710490317>0.3,-0.49916666666666665
PHK,0.09,710490317>0.3,-0.05750000000000001
JNK,0.07,710490317>0.3,-0.20833333333333334
PKG,0.07,710490317>0.3,0.5258333333333334
PKA,0.05,710490317>0.3,0.29166666666666663
TAO,3.11,710490317>0.4,1.7758333333333334
LKB,3.05,710490317>0.4,0.29583333333333334
BRSK,3.02,710490317>0.4,1.1975
MSN,2.79,710490317>0.4,0.8283333333333334
PDK1,2.68,710490317>0.4,1.7116666666666667
PLK,-2.15,710490317>0.4,-0.9083333333333333
CAMK2,2.03,710490317>0.4,0.5391666666666667
RAF,-1.79,710490317>0.4,0.32583333333333336
ERK,1.75,710490317>0.4,1.3741666666666668
CHK1,1.74,710490317>0.4,1.4033333333333333
STKR,1.68,710490317>0.4,0.9925
MELK,1.58,710490317>0.4,1.2341666666666666
DYRK,1.57,710490317>0.4,0.5016666666666667
NEK,1.52,710490317>0.4,1.2341666666666666
IRAK,1.51,710490317>0.4,0.4708333333333333
PAKA,-1.5,710490317>0.4,-0.3025
MAPKAPK,1.28,710490317>0.4,1.1691666666666667
ATR,-1.25,710490317>0.4,-0.9516666666666667
PKCD,-1.24,710490317>0.4,-1.4483333333333333
PKCH,1.22,710490317>0.4,1.8825
PRKDC,-1.21,710490317>0.4,-1.645
DAPK,1.2,710490317>0.4,0.3625
RAD53,1.19,710490317>0.4,1.51
PKCI,-1.13,710490317>0.4,-0.7641666666666667
AUR,-1.13,710490317>0.4,-0.805
NMO,-1.13,710490317>0.4,-2.0208333333333335
QIK,-1.13,710490317>0.4,0.47666666666666674
STE11,1.12,710490317>0.4,-0.42750000000000005
MTOR,1.1,710490317>0.4,0.013333333333333346
MST,1.09,710490317>0.4,1.6366666666666667
PKA,-1.08,710490317>0.4,0.29166666666666663
P38,1.08,710490317>0.4,0.4175
PKG,-1.06,710490317>0.4,0.5258333333333334
PDHK,1.03,710490317>0.4,0.9
IKK,-1.01,710490317>0.4,0.11
CK2,-0.96,710490317>0.4,-0.7283333333333334
PEK,0.82,710490317>0.4,0.6541666666666667
VRK1,0.79,710490317>0.4,-0.2833333333333333
NDR,-0.79,710490317>0.4,-1.3383333333333334
PKCA,-0.78,710490317>0.4,-0.49916666666666665
PKD,-0.78,710490317>0.4,-0.49166666666666664
COT,0.77,710490317>0.4,0.07083333333333333
MLCK,0.73,710490317>0.4,1.4075
CAMK1,0.72,710490317>0.4,0.14666666666666664
RSK,-0.7,710490317>0.4,0.35250000000000004
ATM,-0.68,710490317>0.4,-1.1825
STE7,-0.63,710490317>0.4,-0.5258333333333334
AKT,-0.62,710490317>0.4,1.3283333333333334
BARK2,-0.57,710490317>0.4,-1.025
MARK,0.55,710490317>0.4,0.14166666666666666
PIM,0.52,710490317>0.4,0.9441666666666667
DMPK,0.51,710490317>0.4,1.03
TLK,-0.49,710490317>0.4,-0.8425
NUAK,-0.49,710490317>0.4,-0.8383333333333334
PKN,-0.47,710490317>0.4,0.5725
TTK,-0.47,710490317>0.4,-0.8466666666666667
PAKB,-0.46,710490317>0.4,1.3041666666666667
JNK,-0.46,710490317>0.4,-0.20833333333333334
NAK,-0.45,710490317>0.4,-0.07833333333333331
HAL,-0.44,710490317>0.4,0.5116666666666666
AMPK,0.43,710490317>0.4,0.7175
PHK,-0.4,710490317>0.4,-0.05750000000000001
KHS,-0.36,710490317>0.4,1.5066666666666666
NIK,-0.35,710490317>0.4,-0.5875
WNK,-0.34,710490317>0.4,0.10333333333333333
MOS,-0.34,710490317>0.4,-0.5816666666666667
SLK,-0.33,710490317>0.4,-0.5933333333333334
BUD32,-0.33,710490317>0.4,-0.5925
SGK,0.33,710490317>0.4,1.5816666666666668
CAMKK,-0.32,710490317>0.4,-0.5908333333333333
CLK,-0.32,710490317>0.4,-0.5933333333333334
PASK,-0.31,710490317>0.4,-0.5891666666666666
ULK,-0.3,710490317>0.4,-0.5816666666666667
GRK,-0.2,710490317>0.4,0.042500000000000024
RIPK,0.16,710490317>0.4,-0.45
MLK,0.14,710490317>0.4,-0.8691666666666666
GSK,-0.09,710490317>0.4,-0.5233333333333333
CK1,-0.07,710490317>0.4,0.49833333333333335
CDK,0.04,710490317>0.4,-0.08833333333333333
FRAY,0.03,710490317>0.4,-0.09833333333333333
